source,id,original_name,import,ossl_name,abbrev,unit,original_description
kssl_analyte,134,"Carbonate Aggregates, petro_count",,,min_CB_petro_count,count,to be added
kssl_analyte,1265,"Carbonate Aggregates, x-ray pm",,,min_CB_x-ray_pm,peak_size,to be added
kssl_analyte,54,"Carbonate, <2mm Fraction",,,caco3,% wt,"Carbonate in the < 2mm fraction is measured by CO2 evolution after acid treatment. It is reported as gravimetric percent CaCO3 on a <2 mm base, even though carbonates of Mg, Na, K, and Fe may be present and react with the acid."
kssl_analyte,57,"Carbonate, 2-20mm Fraction",,,caco32_20,% wt,"Carbonate in the 2-20mm fraction is measured by CO2 evolution after acid treatment. It is reported as gravimetric percent CaCO3 on a 2-20 mm base, even though carbonates of Mg, Na, K, and Fe may be present and react with the acid."
kssl_analyte,1424,"Carbonate, MIR predicted, unscreened",,,caco3_ump,% wt,Carbonate is predicted using a MIR spectrophotometer reading of the 80-mesh sieved air-dry soil and a model from a set of MIR scans.
kssl_analyte,370,"Carbonate, Saturation Extract",,,co3_satx,mmol(-)/L,"Carbonate in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,1196,"Carbonate, Water",,,co3_wat,µg/L,Carbonate in the water sample.
kssl_analyte,135,"Cassiterite, petro_count",,,min_CT_petro_count,count,to be added
kssl_analyte,1266,"Cassiterite, x-ray pm",,,min_CT_x-ray_pm,peak_size,to be added
kssl_calc,6,"Cation Exchange Capacity, Effective, CEC-Set 1",,,ecec_cec1,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,136,"Cation Exchange Capacity, Effective, CEC-Set 2",,,ecec_cec2,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,340,"Cation Exchange Capacity, Effective, CEC-Set 3",,,ecec_cec3,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,479,"Cation Exchange Capacity, Effective, CEC-Set 4",,,ecec_cec4,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,480,"Cation Exchange Capacity, Effective, CEC-Set 5",,,ecec_cec5,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,481,"Cation Exchange Capacity, Effective, CEC-Set 6",,,ecec_cec6,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,535,"Cation Exchange Capacity, Effective, CECd-Set 1",,,ecec_cecd1,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,790,"Cation Exchange Capacity, Effective, CECd-Set 10",,,ecec_cecd10,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,791,"Cation Exchange Capacity, Effective, CECd-Set 11",,,ecec_cecd11,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,792,"Cation Exchange Capacity, Effective, CECd-Set 12",,,ecec_cecd12,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,793,"Cation Exchange Capacity, Effective, CECd-Set 13",,,ecec_cecd13,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,794,"Cation Exchange Capacity, Effective, CECd-Set 14",,,ecec_cecd14,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,795,"Cation Exchange Capacity, Effective, CECd-Set 15",,,ecec_cecd15,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,796,"Cation Exchange Capacity, Effective, CECd-Set 16",,,ecec_cecd16,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,797,"Cation Exchange Capacity, Effective, CECd-Set 17",,,ecec_cecd17,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,798,"Cation Exchange Capacity, Effective, CECd-Set 18",,,ecec_cecd18,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,799,"Cation Exchange Capacity, Effective, CECd-Set 19",,,ecec_cecd19,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,536,"Cation Exchange Capacity, Effective, CECd-Set 2",,,ecec_cecd2,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,842,"Cation Exchange Capacity, Effective, CECd-Set 20",,,ecec_cecd20,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,843,"Cation Exchange Capacity, Effective, CECd-Set 21",,,ecec_cecd21,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,844,"Cation Exchange Capacity, Effective, CECd-Set 22",,,ecec_cecd22,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,845,"Cation Exchange Capacity, Effective, CECd-Set 23",,,ecec_cecd23,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,846,"Cation Exchange Capacity, Effective, CECd-Set 24",,,ecec_cecd24,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,847,"Cation Exchange Capacity, Effective, CECd-Set 25",,,ecec_cecd25,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1064,"Cation Exchange Capacity, Effective, CECd-Set 26",,,ecec_cecd26,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1065,"Cation Exchange Capacity, Effective, CECd-Set 27",,,ecec_cecd27,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1066,"Cation Exchange Capacity, Effective, CECd-Set 28",,,ecec_cecd28,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1074,"Cation Exchange Capacity, Effective, CECd-Set 29",,,ecec_cecd29,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,537,"Cation Exchange Capacity, Effective, CECd-Set 3",,,ecec_cecd3,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1068,"Cation Exchange Capacity, Effective, CECd-Set 30",,,ecec_cecd30,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1069,"Cation Exchange Capacity, Effective, CECd-Set 31",,,ecec_cecd31,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1070,"Cation Exchange Capacity, Effective, CECd-Set 32",,,ecec_cecd32,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1071,"Cation Exchange Capacity, Effective, CECd-Set 33",,,ecec_cecd33,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1072,"Cation Exchange Capacity, Effective, CECd-Set 34",,,ecec_cecd34,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1073,"Cation Exchange Capacity, Effective, CECd-Set 35",,,ecec_cecd35,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1133,"Cation Exchange Capacity, Effective, CECd-Set 36",,,ecec_cecd36,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1209,"Cation Exchange Capacity, Effective, CECd-Set 37",,,ecec_cecd37,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1210,"Cation Exchange Capacity, Effective, CECd-Set 38",,,ecec_cecd38,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1211,"Cation Exchange Capacity, Effective, CECd-Set 39",,,ecec_cecd39,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,538,"Cation Exchange Capacity, Effective, CECd-Set 4",,,ecec_cecd4,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1212,"Cation Exchange Capacity, Effective, CECd-Set 40",,,ecec_cecd40,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1324,"Cation Exchange Capacity, Effective, CECd-Set 41",,,ecec_cecd41,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1325,"Cation Exchange Capacity, Effective, CECd-Set 42",,,ecec_cecd42,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1326,"Cation Exchange Capacity, Effective, CECd-Set 43",,,ecec_cecd43,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1327,"Cation Exchange Capacity, Effective, CECd-Set 44",,,ecec_cecd44,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1328,"Cation Exchange Capacity, Effective, CECd-Set 45",,,ecec_cecd45,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1329,"Cation Exchange Capacity, Effective, CECd-Set 46",,,ecec_cecd46,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1330,"Cation Exchange Capacity, Effective, CECd-Set 47",,,ecec_cecd47,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1331,"Cation Exchange Capacity, Effective, CECd-Set 48",,,ecec_cecd48,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1365,"Cation Exchange Capacity, Effective, CECd-Set 49",,,ecec_cecd49,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,539,"Cation Exchange Capacity, Effective, CECd-Set 5",,,ecec_cecd5,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1366,"Cation Exchange Capacity, Effective, CECd-Set 50",,,ecec_cecd50,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1367,"Cation Exchange Capacity, Effective, CECd-Set 51",,,ecec_cecd51,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1368,"Cation Exchange Capacity, Effective, CECd-Set 52",,,ecec_cecd52,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1404,"Cation Exchange Capacity, Effective, CECd-Set 53",,,ecec_cecd53,meq/100g,The effective cation exchange capacity is calculated by sum of bases plus KCl extractable aluminum.  It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1405,"Cation Exchange Capacity, Effective, CECd-Set 54",,,ecec_cecd54,meq/100g,The effective cation exchange capacity is calculated by sum of bases plus KCl extractable aluminum.  It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1406,"Cation Exchange Capacity, Effective, CECd-Set 55",,,ecec_cecd55,meq/100g,The effective cation exchange capacity is calculated by sum of bases plus KCl extractable aluminum.  It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1407,"Cation Exchange Capacity, Effective, CECd-Set 56",,,ecec_cecd56,meq/100g,The effective cation exchange capacity is calculated by sum of bases plus KCl extractable aluminum.  It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,540,"Cation Exchange Capacity, Effective, CECd-Set 6",,,ecec_cecd6,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,628,"Cation Exchange Capacity, Effective, CECd-Set 7",,,ecec_cecd7,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,788,"Cation Exchange Capacity, Effective, CECd-Set 8",,,ecec_cecd8,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,789,"Cation Exchange Capacity, Effective, CECd-Set 9",,,ecec_cecd9,meq/100g,The effective cation exchange capacity is calculated by BASE_SUM+AL_KCL. It is not calculated if soluble salts are present. It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,7,"Cation Exchange Capacity, Sum of Cations, CEC-Set 1",,,cec_sum_cec1,meq/100g,This is the calculated CEC at pH 8.2. It is calculated by (BASE_SUM+ACID_TEA). It is reported as meq per 100 grams sample on a <2 mm base.
kssl_calc,382,"Cation Exchange Capacity, Sum of Cations, CEC-Set 2",,,cec_sum_cec2,meq/100g,This is the calculated CEC at pH 8.2. It is calculated by (BASE_SUM+ACID_TEA). It is reported as meq per 100 grams sample on a <2 mm base.
